playerId,teamId,role,name,team,eliminations_avg_per_10m,deaths_avg_per_10m,hero_damage_avg_per_10m,healing_avg_per_10m,ultimates_earned_avg_per_10m,final_blows_avg_per_10m,time_played_total,count
9279,4409,offense,ILLICIT,SEO,15.7740158334647,5.67024533658569,6305.68227713429,3422.4769979732,4.29351910259986,4.13017870195748,25713.1731248498,1
8754,7695,offense,ivy,TOR,17.1733687580408,5.94990051170016,9899.92399013825,727.91519722206,4.65207275031548,6.47999917480094,65648.1565081477,1
5872,4408,support,IZaYaKI,SHD,13.3688501202131,5.0365747470783,7692.79250744412,10720.4487601661,5.08973120878889,3.56148293460946,45149.7319943309,1
4140,4525,offense,Jake,HOU,15.3488723352242,6.38279273399678,6342.88358603723,4644.19120317278,4.27090857976446,6.01509861785812,63639.854359746,1
8179,4409,support,Jecse,SEO,11.9284486254667,3.90684051311157,3081.4799143328,6036.98172756535,3.27211572386655,2.03549673792368,54826.9117413759,1
8811,7692,offense,JinMu,CDH,15.7891647315757,6.17359569872654,8333.91434908721,3331.03005210222,4.72706281534292,6.6579259052166,92911.8180055618,1
8912,7692,tank,JIQIREN,CDH,11.1524027278474,7.08505585063246,6164.2635399635,0,4.32975635316428,3.41132318734155,4573.00558853149,1
8748,7696,tank,JJANU,VAN,20.0569075889002,3.38113370872431,6203.06375556648,215.480217817545,2.32137538210922,5.55111504417423,107005.528668225,1
4653,4403,support,JJONAK,NYE,15.7524660458347,3.94874775541555,7116.88500705856,8675.06301908173,4.85999723743453,4.36792251714428,98765.488239944,1
10095,4407,tank,Karayan,FLA,18.1295559926094,6.0431853308698,3955.70307660736,0,2.41727413234792,1.20863706617396,496.426939725876,1
8790,4410,support,Krillin,LDN,14.9876367311064,4.1768823676854,6330.61566458206,10410.3039987882,5.1596782189055,1.71989273963517,2442.01275068521,1
8706,4407,support,Kris,FLA,10.2039472542929,4.54304955001525,3050.12196833987,6137.84765082973,3.08124811751823,1.67677223139364,83732.3026773334,1
8744,7694,support,Kruise,PAR,10.734100579992,4.74851868394603,3778.7436927133,7134.6223391379,3.75629089924089,2.23573403436808,93123.7780520916,1
8718,7693,offense,Krystal,HZS,14.883271732373,5.3851154131378,5655.51983570101,9068.70254991837,5.00349306102567,3.60421110328121,14150.1145572662,1
5865,4405,offense,KSF,VAL,16.3689654012521,5.17324751377029,8735.4735822407,194.40796890551,4.17599498099529,6.50551456927438,77011.586810708,1
8772,7692,support,Kyo,CDH,12.4393300084328,4.84184997715904,5188.98502584848,7953.55136961645,4.38041192564456,3.14557770328185,92320.0847008228,1
8786,7692,tank,lateyoung,CDH,17.7027488349912,5.47235811286507,8874.89790097853,154.503066515584,4.18668361646906,5.17566399831215,18200.5632573366,1
4654,4403,offense,Libero,NYE,16.7714207587305,4.49934121334443,5050.28724858828,5891.02484213837,4.13282184484165,4.70155879596665,94947.2333267331,1
4629,4525,offense,LiNkzr,HOU,16.4065955278,5.8123024429544,7407.17879446004,1104.66920605023,4.05405295635741,7.42496439244464,53576.0145065188,1
4095,7695,offense,Logix,TOR,16.0131056489501,6.08067870186017,7601.82862592349,402.701193584138,4.1450285684706,8.36826522313875,30687.3638863564,1
8891,4408,support,Luffy,SHD,13.8182668495297,5.07749661062522,5558.51325228108,8025.21276940314,4.42334060557535,3.22716962491272,96307.3021017313,1
3313,7695,offense,Mangachu,TOR,15.7023924201489,6.72664905252106,7046.25449834576,1322.14600020905,4.002975203034,5.81875776935871,29078.3714852333,1
4093,4403,tank,Mano,NYE,16.4212165338092,5.22079342664545,6858.03737690502,5.52007778922696,4.19484681140931,5.5971762085664,98835.5519616008,1
8218,4409,tank,Marve1,SEO,16.434323626723,5.59503653887369,7097.18511288409,0,4.26204977726115,5.12147545251134,68417.7837517858,1
8681,7698,support,Masaa,ATL,13.2188886653982,4.61781519442379,4583.45146937044,6510.41339782959,3.64399022145007,2.54451041325393,95499.7074227929,1
8242,4409,tank,Michelle,SEO,18.9281758041925,3.23977406788768,6474.67128329478,235.79529591814,2.63401799216918,5.73766709922124,88154.2953352332,1
3969,4523,tank,Mickie,DAL,12.0051558357872,7.25893143559225,3329.12341019772,1734.69752591902,1.67513802359821,4.74622440019494,2149.0766428113,1
5716,4404,support,moth,SFS,13.0926852299265,3.71729572802619,3890.4974771238,6671.22389749617,3.40409815978089,2.47477422777434,116859.144868374,1
4623,4525,tank,Muma,HOU,14.5676777700939,5.98644624458199,6642.68377999965,0,3.81314892806708,4.67588210522906,91105.8042981029,1
4612,7695,support,Neko,TOR,11.6364154300263,4.73768342508215,5218.15871639857,8526.6366062828,4.4732194380361,3.16601173063704,79405.8965629339,1
8236,4403,offense,Nenne,NYE,19.3656666425204,3.75941438794352,9397.00878247476,110.601006337005,4.34807713908058,6.86996187974732,89694.8208426833,1
5619,7699,offense,nero,GZC,18.3119187997749,4.34167103651706,6946.66906438722,935.589817901869,3.58868749881853,7.06522851329898,37451.0179680586,1
8743,7694,offense,NiCOgdh,PAR,15.2136641600259,4.97553796428519,5025.40325547967,6437.08434487976,4.45459488682798,3.72102198183721,56436.1084199548,1
8671,7698,offense,NLaaeR,ATL,14.0809623455936,5.43423067068752,5453.28187821965,2173.99226127149,4.05315547261224,4.29334246358185,19984.4295505881,1
8714,7693,tank,NoSmite,HZS,13.312891496376,6.14441145986587,6016.34150428026,0,3.73785030475174,4.24988459307389,11717.9652551413,1
4607,4523,tank,NotE,DAL,16.8917957272755,4.59528127923622,6368.2152414318,214.553176153583,3.60875967496806,5.47996839532187,94270.616677463,1
